id,cuisine
46855,mexican
20696,italian
48300,italian
192,italian
32018,italian
36695,mexican
48964,italian
12766,southern_us
42491,italian
38537,italian
22752,italian
13104,italian
24203,italian
38935,italian
805,mexican
3417,italian
10861,mexican
26640,italian
45720,italian
49419,italian
40352,southern_us
23447,indian
35394,italian
10875,mexican
33773,italian
1539,italian
27817,italian
12418,italian
37243,italian
42127,italian
12905,italian
43889,italian
45671,italian
9885,italian
16313,italian
29862,mexican
11076,italian
14205,italian
160,italian
25777,italian
11522,italian
27860,italian
15442,italian
21682,italian
47530,mexican
10462,mexican
19447,mexican
32509,mexican
13777,indian
46566,italian
12818,mexican
6901,italian
8420,italian
18262,italian
26488,italian
40225,italian
24543,southern_us
38946,mexican
48842,italian
2245,italian
28820,italian
26076,mexican
21408,mexican
43137,italian
16077,italian
6136,italian
26797,italian
22232,southern_us
32513,italian
46573,italian
23417,italian
28077,mexican
48348,mexican
14165,italian
34531,mexican
48014,italian
45409,italian
29847,italian
29100,italian
47637,mexican
25472,italian
34066,italian
23038,italian
5813,italian
12715,italian
37649,italian
4643,southern_us
31958,italian
48808,mexican
14005,italian
25496,italian
37029,italian
25821,mexican
43337,italian
38604,italian
29603,italian
21318,italian
20175,italian
49623,italian
16352,italian
48535,italian
3761,mexican
24743,italian
2493,italian
29402,italian
47827,italian
44726,italian
20472,italian
48253,italian
9810,italian
24644,italian
9437,italian
48306,italian
5288,italian
23638,italian
8961,italian
29190,italian
40440,italian
1485,italian
3237,mexican
49664,italian
7013,italian
31322,italian
9921,southern_us
43495,italian
16404,italian
14207,italian
36283,italian
45185,italian
46086,mexican
15950,mexican
10852,italian
7872,italian
23328,italian
33971,italian
43534,italian
31355,mexican
41253,italian
41422,italian
48204,italian
32057,italian
43836,southern_us
24107,italian
36496,italian
6061,italian
3404,italian
13461,indian
42443,southern_us
49612,italian
48237,mexican
25591,italian
5051,italian
38735,italian
45315,mexican
10499,mexican
37733,italian
28537,italian
42701,mexican
2149,italian
8204,italian
48318,mexican
31976,italian
16798,italian
3463,italian
45378,italian
5059,italian
634,italian
31436,italian
44424,italian
27210,italian
9367,italian
42447,italian
39473,southern_us
48459,mexican
26925,italian
27418,italian
43549,italian
28330,italian
23540,italian
23046,italian
3010,southern_us
3764,italian
8310,indian
24067,mexican
33496,mexican
17217,southern_us
38134,italian
48225,italian
10819,italian
20270,mexican
11362,italian
15251,italian
39093,mexican
10567,mexican
45243,italian
5649,italian
40569,italian
1045,italian
10509,italian
14626,italian
18812,italian
4233,italian
13695,indian
40308,italian
46604,italian
22035,italian
39290,italian
46065,italian
41748,mexican
26524,mexican
32543,mexican
4398,italian
27069,italian
33375,italian
4039,italian
8010,southern_us
45016,italian
49669,southern_us
43785,southern_us
4641,italian
20897,italian
27149,italian
48400,southern_us
47164,indian
43054,italian
44898,italian
43722,italian
6650,italian
23376,italian
24251,italian
41325,mexican
19133,italian
15843,italian
34532,italian
21679,italian
35411,italian
9765,italian
16906,italian
37624,italian
19551,italian
42361,italian
16853,mexican
36743,mexican
30296,indian
40826,italian
25987,italian
37150,italian
42940,italian
8704,italian
27779,italian
27962,italian
42110,italian
43848,italian
2334,italian
18882,italian
32970,italian
44755,italian
34346,italian
5155,italian
36723,mexican
41932,italian
14939,italian
36282,italian
8585,italian
40931,italian
47156,italian
7015,italian
9084,mexican
44893,italian
43738,italian
11072,italian
37376,southern_us
25937,italian
37277,italian
22283,italian
3742,italian
34508,italian
19929,italian
7,mexican
46340,italian
3755,southern_us
19864,italian
41988,mexican
35558,italian
19853,mexican
17597,italian
45852,mexican
22994,italian
5226,mexican
770,italian
19583,italian
8878,italian
37395,italian
17516,italian
14983,mexican
33265,mexican
32004,italian
29173,southern_us
9512,italian
28947,italian
19787,italian
39736,italian
30802,italian
23130,italian
3222,italian
46823,italian
27115,italian
31230,southern_us
12128,italian
30321,italian
5252,italian
17584,italian
8978,italian
14020,italian
34404,italian
20503,italian
13911,mexican
23318,italian
34663,italian
31032,italian
30561,italian
17515,italian
21828,italian
38861,italian
45901,italian
35750,italian
30109,italian
4834,italian
42267,italian
13611,mexican
38270,italian
29008,italian
43002,mexican
21180,italian
35667,italian
2567,italian
24573,italian
47258,italian
2185,italian
26974,italian
37824,italian
23441,italian
22642,italian
39849,italian
49051,italian
22925,italian
36912,mexican
240,italian
19385,italian
14144,italian
11335,mexican
48223,italian
18788,italian
25267,mexican
25407,italian
15707,italian
35675,mexican
9799,italian
33106,mexican
20615,italian
8702,mexican
22866,mexican
49019,italian
18556,mexican
16141,italian
48322,italian
37350,italian
1027,italian
37668,italian
42765,italian
4797,italian
17424,italian
42608,italian
21519,italian
46087,italian
37806,italian
35900,italian
32620,italian
31940,italian
1505,italian
36398,italian
13061,italian
4675,italian
49036,italian
40404,mexican
22999,mexican
15127,italian
20104,italian
48058,italian
41589,italian
11834,mexican
4206,italian
42435,mexican
25186,italian
37071,italian
3137,italian
741,italian
15780,italian
4316,italian
9340,italian
46997,southern_us
15261,italian
14689,italian
883,italian
40034,italian
564,mexican
15336,italian
24025,southern_us
21582,mexican
18527,italian
20904,southern_us
8738,italian
8676,mexican
30185,mexican
41562,southern_us
35307,mexican
28143,mexican
47656,italian
29347,mexican
40348,italian
2254,italian
38895,mexican
27678,italian
7841,italian
20334,italian
40242,italian
21339,italian
35281,italian
35105,italian
32338,italian
41230,italian
35787,italian
30724,mexican
32342,italian
6387,italian
49285,italian
48681,italian
11476,italian
27821,southern_us
10071,italian
31396,italian
37046,mexican
18989,italian
23456,italian
12371,italian
19605,italian
48908,italian
36415,mexican
27641,italian
34351,italian
48259,italian
33139,italian
29250,italian
32743,italian
47317,italian
46124,mexican
33783,italian
29366,italian
20984,italian
6499,italian
38253,italian
30846,italian
38089,italian
41767,mexican
40076,italian
14869,mexican
27388,italian
13289,italian
33625,italian
33722,italian
35156,italian
9267,italian
37124,italian
7622,italian
46842,italian
3105,mexican
32728,italian
24933,italian
33258,italian
34757,italian
42060,italian
29607,italian
41168,italian
39710,italian
24428,italian
35391,italian
14283,italian
47132,mexican
47127,italian
26861,italian
40946,mexican
30267,italian
3249,italian
31629,italian
48102,mexican
33922,italian
33084,italian
1257,italian
32175,italian
33580,italian
36307,italian
24430,mexican
25946,italian
38234,italian
9831,italian
21341,italian
18746,italian
21259,italian
36407,italian
45971,italian
47568,italian
9169,italian
15917,italian
19884,italian
34196,italian
42336,italian
42846,italian
27223,italian
12495,southern_us
16957,italian
14705,italian
49694,italian
26122,italian
20002,mexican
36036,italian
22803,mexican
23804,mexican
14129,southern_us
28263,italian
3995,italian
42930,mexican
15527,italian
3274,italian
49387,italian
33406,mexican
32008,italian
30325,italian
28018,italian
466,italian
11201,italian
39689,italian
35109,italian
39297,italian
39694,italian
35954,italian
795,italian
13013,italian
22344,italian
7505,mexican
41009,mexican
18178,italian
24795,italian
28486,mexican
14189,italian
34459,italian
11618,italian
25699,italian
5908,italian
16396,italian
40936,italian
12568,italian
4386,italian
34355,italian
868,italian
45186,italian
19291,italian
38548,italian
1848,italian
2144,italian
13629,italian
6588,italian
25411,italian
49162,italian
4353,mexican
13310,italian
3313,italian
46725,italian
39197,italian
49483,italian
7108,southern_us
45368,italian
22628,italian
40786,mexican
29697,italian
4103,italian
15011,italian
43213,italian
17369,italian
1560,italian
36704,mexican
40432,mexican
28394,italian
31410,mexican
19276,italian
3024,italian
4582,mexican
21732,italian
210,italian
622,mexican
10935,italian
19607,italian
47407,mexican
29722,italian
21665,italian
16330,italian
10647,italian
33369,italian
35933,italian
44010,italian
13599,italian
40689,italian
33887,italian
30306,mexican
43031,italian
32346,italian
2940,italian
6785,italian
2786,italian
11481,italian
39121,italian
10954,mexican
33155,italian
5345,mexican
40164,italian
48554,italian
9698,italian
23106,italian
43093,mexican
24672,italian
5891,italian
47093,southern_us
15009,italian
28060,southern_us
33523,italian
2379,italian
14775,italian
15220,italian
36851,italian
39829,southern_us
22383,mexican
3205,italian
8408,italian
20126,italian
19470,mexican
12053,mexican
14516,italian
14748,mexican
44791,southern_us
1532,italian
30793,italian
31881,italian
5160,italian
5057,italian
34194,italian
41705,italian
19905,italian
35629,southern_us
42103,italian
45941,italian
9110,indian
42172,mexican
41939,mexican
45250,italian
28289,italian
18355,southern_us
14703,italian
3461,italian
45098,italian
11405,indian
46844,italian
26361,italian
6523,italian
24156,italian
29448,italian
1001,italian
17391,italian
12403,italian
25749,italian
21618,italian
20383,mexican
12910,italian
44894,italian
24454,italian
5825,italian
11,italian
23267,southern_us
49099,italian
42191,italian
10319,italian
11648,mexican
4412,italian
44603,mexican
12311,southern_us
9352,mexican
47952,italian
49425,italian
43678,italian
10148,italian
16081,italian
49688,mexican
32985,italian
11136,italian
41207,italian
46821,italian
15891,italian
40458,italian
11581,italian
45144,italian
47545,italian
21086,italian
35770,italian
35552,mexican
21580,southern_us
191,mexican
11292,italian
5941,italian
25711,italian
43796,mexican
29280,italian
9015,italian
28401,mexican
5686,italian
4547,italian
35474,italian
48123,italian
43267,italian
1135,southern_us
37990,mexican
9701,italian
47511,southern_us
19287,mexican
39299,mexican
24289,italian
29505,italian
40518,italian
9584,italian
16133,indian
4701,italian
39859,italian
29087,mexican
9937,italian
4356,italian
39846,italian
2086,italian
48530,italian
45933,southern_us
27744,italian
5434,southern_us
19893,mexican
18827,italian
4968,italian
30024,italian
2117,italian
47237,mexican
20171,italian
13702,italian
3935,mexican
33714,italian
45210,mexican
22498,italian
13586,italian
17791,italian
12148,italian
14958,italian
37356,mexican
7936,mexican
46242,italian
30049,italian
25722,italian
26562,italian
34145,italian
15874,italian
14347,italian
42311,mexican
41735,italian
4188,italian
47079,italian
24816,italian
10631,mexican
28766,mexican
8876,mexican
49258,mexican
14429,italian
49598,italian
29394,italian
25872,italian
22278,italian
26095,italian
11504,southern_us
12930,italian
19846,italian
7989,italian
10964,mexican
35529,italian
4032,italian
13301,italian
4658,italian
15844,italian
1520,italian
40467,italian
1920,italian
44382,italian
29341,italian
18516,italian
482,italian
7100,italian
22396,italian
19439,italian
24306,italian
37618,italian
5751,italian
16615,southern_us
12969,italian
35806,italian
33677,italian
45656,italian
10030,mexican
3424,mexican
22774,italian
49429,mexican
32014,mexican
5238,italian
11811,italian
44987,italian
15113,italian
48635,italian
29659,italian
14245,italian
31750,mexican
30367,italian
9257,italian
19427,italian
28431,italian
7503,mexican
44760,italian
21161,italian
29057,italian
18401,italian
28793,mexican
47306,italian
24211,italian
23532,italian
49332,italian
35851,mexican
7252,mexican
17755,italian
36187,italian
9847,italian
9136,italian
32182,italian
40130,italian
30456,italian
1221,mexican
16726,italian
15525,italian
17007,southern_us
20960,southern_us
8986,mexican
5184,italian
40640,italian
24425,italian
1754,italian
10093,italian
23021,italian
4222,italian
48476,italian
44301,southern_us
13850,italian
28575,italian
20138,italian
23020,italian
44250,mexican
20038,italian
38621,italian
18689,italian
10545,italian
18473,italian
36411,italian
3190,italian
46615,italian
6042,italian
33483,italian
846,italian
34900,italian
12632,italian
45948,italian
49275,mexican
36830,italian
28630,italian
47422,mexican
38625,italian
15296,italian
22919,italian
19145,southern_us
23315,italian
49413,italian
46370,italian
41564,italian
41226,italian
20817,mexican
41661,mexican
8599,mexican
6386,mexican
16523,italian
13154,italian
6583,italian
38523,italian
19909,italian
32321,italian
43106,italian
38704,italian
35681,italian
15028,italian
36820,italian
9598,italian
28818,southern_us
20418,southern_us
4511,italian
391,italian
21507,italian
31714,italian
15215,italian
24333,southern_us
11728,mexican
20010,italian
4450,italian
8003,mexican
3358,indian
27326,italian
32894,italian
416,italian
11244,italian
46556,italian
47810,italian
32819,italian
33992,italian
35820,mexican
10562,italian
32036,southern_us
29932,italian
36568,italian
9280,italian
22836,italian
42268,italian
48580,italian
12219,italian
38662,italian
41593,italian
22886,mexican
12617,italian
3402,italian
21195,italian
24569,italian
31035,italian
20229,italian
2263,italian
10826,italian
14394,italian
34210,italian
3429,mexican
49157,mexican
40847,italian
14084,italian
6802,italian
22381,southern_us
21016,italian
29024,italian
4478,italian
36711,italian
8300,italian
47035,italian
15596,italian
19902,italian
31242,southern_us
21117,mexican
15234,mexican
24993,italian
31007,italian
31687,mexican
13657,italian
36612,italian
14008,italian
32124,italian
43570,mexican
14059,italian
30246,italian
36028,italian
22339,italian
42525,italian
1443,mexican
